reporting,partner,partner type,year,import,export,total,currency,source
France,Worldsumpartners,,1801,18264677.4434767,13403668.5141198,31668345.9575965,sterling pound,Statistique générale de la France (1838)
France,Worldbestguess,,1801,18264677.4434767,13403668.5141198,31668345.9575965,sterling pound,Statistique générale de la France (1838)
France,Austria,,1802,132090.46997389,20254.5256744996,152344.9956483896,sterling pound,Statistique générale de la France (1838)
France,Bremen_Hamburg_Lubeck,,1802,1166673.10704961,765149.912967798,1931823.0200174078,sterling pound,Statistique générale de la France (1838)
France,Denmark_Norway,,1802,973123.759791123,168805.265448216,1141929.025239339,sterling pound,Statistique générale de la France (1838)
France,Germany,,1802,1796879.89556136,3147886.77110531,4944766.66666667,sterling pound,Statistique générale de la France (1838)
France,KingdomofSardinia_Genoa,,1802,1760237.51087903,827916.449086162,2588153.959965192,sterling pound,Statistique générale de la France (1838)
France,Milan_PapalStates_Tuscany,,1802,323914.273281114,169166.492602263,493080.765883377,sterling pound,Statistique générale de la France (1838)
France,Netherlands,,1802,3690993.34203655,1950783.85552655,5641777.1975631,sterling pound,Statistique générale de la France (1838)
France,Othercountries,,1802,114949.869451697,,114949.869451697,sterling pound,Statistique générale de la France (1838)
France,Portugal,,1802,1015057.48476937,239705.613577024,1254763.098346394,sterling pound,Statistique générale de la France (1838)
France,Prussia,,1802,1678280.54830287,314981.37510879,1993261.92341166,sterling pound,Statistique générale de la France (1838)
France,RussiaUSSR,,1802,189053.133159269,125184.464751958,314237.597911227,sterling pound,Statistique générale de la France (1838)
France,Spain,,1802,2346105.13489991,3233145.69190601,5579250.826805919,sterling pound,Statistique générale de la France (1838)
France,Sweden,,1802,209157.223672759,52784.682332463,261941.906005222,sterling pound,Statistique générale de la France (1838)
France,Switzerland,,1802,824265.361183638,1149451.69712794,1973717.058311578,sterling pound,Statistique générale de la France (1838)
France,Turkey_BarbaryCoast,,1802,544735.813751088,542794.342906876,1087530.156657964,sterling pound,Statistique générale de la France (1838)
France,TwoSicilies,,1802,786640.513489992,94777.2410791993,881417.7545691913,sterling pound,Statistique générale de la France (1838)
France,UnitedKingdom,,1802,292002.828546562,676815.317667537,968818.146214099,sterling pound,Statistique générale de la France (1838)
France,UnitedStatesofAmerica,,1802,2407179.72149695,654874.281984334,3062054.003481284,sterling pound,Statistique générale de la France (1838)
France,WorldFedericoTena,,1802,16547739.0562209,11565624.0715522,28113363.1277731,sterling pound,FEDERICO-TENA
France,Worldasreported,,1802,20251339.9912968,14134477.9808529,34385817.9721497,sterling pound,Statistique générale de la France (1838)
France,Worldsumpartners,,1802,20251339.9912968,14134477.9808529,34385817.9721497,sterling pound,Statistique générale de la France (1838)
France,Worldbestguess,,1802,20251339.9912968,14134477.9808529,34385817.9721497,sterling pound,Statistique générale de la France (1838)
France,Austria,,1803,116051.545091444,267524.153878495,383575.69896993897,sterling pound,Statistique générale de la France (1838)
France,Bremen_Hamburg_Lubeck,,1803,270130.838763927,933531.637586715,1203662.476350642,sterling pound,Statistique générale de la France (1838)
France,Denmark_Norway,,1803,618818.667227244,277960.605423586,896779.27265083,sterling pound,Statistique générale de la France (1838)
France,Germany,,1803,1471119.82341812,2805225.01576624,4276344.839184361,sterling pound,Statistique générale de la France (1838)
France,KingdomofSardinia_Genoa,,1803,1137272.60878705,604213.748160606,1741486.356947656,sterling pound,Statistique générale de la France (1838)
France,Milan_PapalStates_Tuscany,,1803,481812.108471726,482574.227454278,964386.335926004,sterling pound,Statistique générale de la France (1838)
France,Netherlands,,1803,2645000.79882279,2004672.77696027,4649673.57578306,sterling pound,Statistique générale de la France (1838)
France,Portugal,,1803,638162.203069161,229672.230397309,867834.4334664701,sterling pound,Statistique générale de la France (1838)
France,Prussia,,1803,2668153.4160185,542429.472356527,3210582.888375027,sterling pound,Statistique générale de la France (1838)
France,RussiaUSSR,,1803,444703.804919067,157827.370191297,602531.175110364,sterling pound,Statistique générale de la France (1838)
France,Spain,,1803,2635543.70401514,2868745.68005045,5504289.38406559,sterling pound,Statistique générale de la France (1838)
France,Sweden,,1803,249003.657767501,49957.5783056548,298961.2360731558,sterling pound,Statistique générale de la France (1838)
France,Switzerland,,1803,1050715.24069792,1170361.48833298,2221076.7290309,sterling pound,Statistique générale de la France (1838)
France,Turkey_BarbaryCoast,,1803,1094933.06705907,533568.635694766,1628501.702753836,sterling pound,Statistique générale de la France (1838)
France,TwoSicilies,,1803,582777.254572209,99233.5505570738,682010.8051292828,sterling pound,Statistique générale de la France (1838)
France,UnitedKingdom,,1803,90658.8606264453,831207.609838134,921866.4704645793,sterling pound,Statistique générale de la France (1838)
France,UnitedStatesofAmerica,,1803,1879544.46079462,717636.325415178,2597180.786209798,sterling pound,Statistique générale de la France (1838)
France,WorldFedericoTena,,1803,14503143.365872,11703699.4138548,26206842.7797268,sterling pound,FEDERICO-TENA
France,Worldasreported,,1803,18074402.0601219,14576342.1063696,32650744.1664915,sterling pound,Statistique générale de la France (1838)
France,Worldsumpartners,,1803,18074402.0601219,14576342.1063696,32650744.1664915,sterling pound,Statistique générale de la France (1838)
France,Worldbestguess,,1803,18074402.0601219,14576342.1063696,32650744.1664915,sterling pound,Statistique générale de la France (1838)
France,Austria,,1804,98004.8786437371,65203.3581331057,163208.2367768428,sterling pound,Statistique générale de la France (1838)
France,Bremen_Hamburg_Lubeck,,1804,63346.3837053299,488334.634304997,551681.0180103269,sterling pound,Statistique générale de la France (1838)
France,Denmark_Norway,,1804,312634.508273367,596324.877017523,908959.38529089,sterling pound,Statistique générale de la France (1838)
France,Germany,,1804,2005943.20445583,3856595.64174493,5862538.8462007595,sterling pound,Statistique générale de la France (1838)
France,KingdomofSardinia_Genoa,,1804,1248042.97272025,541138.675448225,1789181.648168475,sterling pound,Statistique générale de la France (1838)
France,Milan_PapalStates_Tuscany,,1804,440365.166483718,656187.339919503,1096552.506403221,sterling pound,Statistique générale de la France (1838)
France,Netherlands,,1804,3783948.00178884,1386831.72744644,5170779.72923528,sterling pound,Statistique générale de la France (1838)
France,Othercountries,,1803,,,,sterling pound,
France,Othercountries,,1804,232191.161523763,,232191.161523763,sterling pound,Statistique générale de la France (1838)
France,Portugal,,1804,912054.396877668,156953.734195227,1069008.131072895,sterling pound,Statistique générale de la France (1838)
France,Prussia,,1804,753826.564215148,911182.339309672,1665008.90352482,sterling pound,Statistique générale de la France (1838)
France,RussiaUSSR,,1804,131603.447574908,174141.196080823,305744.643655731,sterling pound,Statistique générale de la France (1838)
France,Spain,,1804,2590227.71069643,3560627.92210432,6150855.63280075,sterling pound,Statistique générale de la France (1838)
France,Sweden,,1804,286618.042850754,120316.461357076,406934.50420783,sterling pound,Statistique générale de la France (1838)
France,Switzerland,,1804,1157093.42602756,945268.89458064,2102362.3206082,sterling pound,Statistique générale de la France (1838)
France,Turkey_BarbaryCoast,,1804,809308.41159491,311231.979509696,1120540.391104606,sterling pound,Statistique générale de la France (1838)
France,TwoSicilies,,1804,209552.099849575,63270.1955523031,272822.2954018781,sterling pound,Statistique générale de la France (1838)
France,UnitedKingdom,,1804,,7843.0296377607,7843.0296377607,sterling pound,Statistique générale de la France (1838)
France,UnitedStatesofAmerica,,1804,2878341.9522706,1623929.70687482,4502271.65914542,sterling pound,Statistique générale de la France (1838)
France,WorldFedericoTena,,1804,14310200.6555178,12330785.1453441,26640985.800861903,sterling pound,FEDERICO-TENA
France,Worldasreported,,1804,17913102.3295524,15465381.7132171,33378484.0427695,sterling pound,Statistique générale de la France (1838)
France,Worldsumpartners,,1804,17913102.3295524,15465381.7132171,33378484.0427695,sterling pound,Statistique générale de la France (1838)
France,Worldbestguess,,1804,17913102.3295524,15465381.7132171,33378484.0427695,sterling pound,Statistique générale de la France (1838)
France,Austria,,1805,19251.4180714229,10289.8458096988,29541.2638811217,sterling pound,Statistique générale de la France (1838)
France,Bremen_Hamburg_Lubeck,,1805,103741.152033235,533554.046496765,637295.1985299999,sterling pound,Statistique générale de la France (1838)
France,Denmark_Norway,,1805,419596.668530798,884946.912199409,1304543.580730207,sterling pound,Statistique générale de la France (1838)
France,Germany,,1805,2519228.32947192,3845460.25405449,6364688.58352641,sterling pound,Statistique générale de la France (1838)
France,KingdomofSardinia_Genoa,,1805,1016349.96404889,565693.337061596,1582043.301110486,sterling pound,Statistique générale de la France (1838)
France,Milan_PapalStates_Tuscany,,1805,537999.001358153,825931.613006312,1363930.614364465,sterling pound,Statistique générale de la France (1838)
France,Netherlands,,1805,4776584.2853719,1539795.27842135,6316379.563793249,sterling pound,Statistique générale de la France (1838)
France,Othercountries,,1805,251990.572820964,,251990.572820964,sterling pound,Statistique générale de la France (1838)
France,Portugal,,1805,1158807.70152593,417086.722058001,1575894.423583931,sterling pound,Statistique générale de la France (1838)
France,Prussia,,1805,437818.96620596,1329176.87944396,1766995.84564992,sterling pound,Statistique générale de la France (1838)
France,RussiaUSSR,,1805,169844.131980507,142731.005832068,312575.137812575,sterling pound,Statistique générale de la France (1838)
France,Spain,,1805,1766851.72165854,2537632.22018056,4304483.9418391,sterling pound,Statistique générale de la France (1838)
France,Sweden,,1805,104821.762403132,26459.6548693777,131281.41727250972,sterling pound,Statistique générale de la France (1838)
France,Switzerland,,1805,903888.631461213,801924.063273948,1705812.694735161,sterling pound,Statistique générale de la France (1838)
France,Turkey_BarbaryCoast,,1805,684063.833186866,173595.390269234,857659.2234561,sterling pound,Statistique générale de la France (1838)
France,TwoSicilies,,1805,472435.208116961,86577.494607334,559012.702724295,sterling pound,Statistique générale de la France (1838)
France,UnitedKingdom,,1805,,5092.31445234481,5092.31445234481,sterling pound,Statistique générale de la France (1838)
France,UnitedStatesofAmerica,,1805,4306233.28273548,1272291.523528,5578524.80626348,sterling pound,Statistique générale de la France (1838)
France,WorldFedericoTena,,1805,15672508.4728078,11945509.5067132,27618017.979521,sterling pound,FEDERICO-TENA
France,Worldasreported,,1805,19649506.6309819,14998238.5555644,34647745.186546296,sterling pound,Statistique générale de la France (1838)
France,Worldsumpartners,,1805,19649506.6309819,14998238.5555644,34647745.186546296,sterling pound,Statistique générale de la France (1838)
France,Worldbestguess,,1805,19649506.6309819,14998238.5555644,34647745.186546296,sterling pound,Statistique générale de la France (1838)
France,Austria,,1806,30320.2322841273,60456.8254502609,90777.0577343882,sterling pound,Statistique générale de la France (1838)
France,Bremen_Hamburg_Lubeck,,1806,104740.489816529,1014977.48695506,1119717.9767715891,sterling pound,Statistique générale de la France (1838)
France,Denmark_Norway,,1806,336142.316108399,1296339.54721427,1632481.8633226692,sterling pound,Statistique générale de la France (1838)
France,Germany,,1806,2615668.15350951,5060671.30954385,7676339.463053361,sterling pound,Statistique générale de la France (1838)
France,KingdomofSardinia_Genoa,,1806,172460.654771924,95754.2922066992,268214.94697862316,sterling pound,Statistique générale de la France (1838)
France,Milan_PapalStates_Tuscany,,1806,1895759.46810301,2368831.08904225,4264590.55714526,sterling pound,Statistique générale de la France (1838)
France,Netherlands,,1806,4990493.47752904,2269808.23935364,7260301.71688268,sterling pound,Statistique générale de la France (1838)
France,Othercountries,,1806,282765.653930315,,282765.653930315,sterling pound,Statistique générale de la France (1838)
France,Portugal,,1806,1718292.75374516,390519.904056556,2108812.657801716,sterling pound,Statistique générale de la France (1838)
France,Prussia,,1806,94822.336307019,447715.704426864,542538.0407338829,sterling pound,Statistique générale de la France (1838)
France,RussiaUSSR,,1806,58254.2080457836,65585.2129271167,123839.4209729003,sterling pound,Statistique générale de la France (1838)
France,Spain,,1806,1522719.44958761,2724961.83302474,4247681.28261235,sterling pound,Statistique générale de la France (1838)
